k,c,z
3.24849,1.34508,1.48005
3.43659,1.3488,1.30426
3.44433,1.31038,1.14569
3.323,1.2449,1.01353
3.29802,1.26203,1.09522
3.27221,1.25439,1.08974
3.49454,1.37636,1.35145
3.74525,1.45034,1.40899
3.85472,1.4462,1.29592
3.77649,1.38081,1.12525
3.41908,1.20998,0.832785
3.05192,1.09994,0.748703
2.79978,1.0568,0.794602
2.51811,0.959713,0.70437
2.35515,0.943519,0.782766
2.11406,0.838075,0.641814
1.85403,0.741073,0.548433
1.66303,0.704503,0.582798
1.58432,0.7138,0.693842
1.55874,0.718598,0.742994
1.55288,0.721687,0.762535
1.66329,0.791626,0.924958
1.73177,0.802578,0.887773
1.90116,0.884275,1.03686
1.94527,0.866658,0.906794
1.96288,0.865417,0.881919
2.04966,0.9117,0.975315
2.02867,0.876287,0.854137
2.2706,1.0188,1.18113
2.49087,1.08181,1.19485
2.55145,1.06249,1.04371
2.59067,1.06927,1.02959
2.51075,1.0142,0.896877
2.35974,0.947101,0.79422
2.40523,1.01377,1.00158
2.34873,0.969641,0.886467
2.51776,1.07824,1.14678
2.64988,1.10964,1.13214
2.81508,1.16696,1.19231
2.95345,1.20139,1.1885
2.85222,1.11279,0.944083
3.03393,1.2354,1.24349
3.20801,1.2833,1.26211
3.25506,1.26666,1.15118
3.11229,1.17881,0.955881
2.95333,1.12786,0.911389
2.75969,1.06026,0.840394
2.89155,1.18174,1.17227
3.19851,1.31137,1.38819
3.48877,1.38801,1.40957
3.54127,1.34713,1.19821
3.51408,1.32193,1.12831
3.65546,1.40194,1.30131
3.83537,1.45892,1.35909
3.85465,1.42517,1.21906
3.8997,1.44476,1.25234
3.95482,1.4617,1.26862
4.15839,1.55099,1.42644
4.12433,1.48275,1.21209
4.01697,1.43846,1.14255
3.82505,1.36607,1.04231
3.84448,1.42436,1.22402
3.82468,1.40873,1.18477
3.47533,1.22815,0.849314
3.05141,1.08282,0.701385
2.75719,1.03215,0.746997
2.59663,1.01967,0.836953
2.39629,0.944753,0.754042
2.29817,0.943005,0.834833
2.11362,0.85635,0.700909
1.90866,0.780997,0.626765
1.75008,0.743972,0.640192
1.70449,0.763859,0.759248
1.81964,0.844542,0.962661
2.05329,0.948457,1.1348
2.18092,0.963676,1.04429
2.53923,1.12789,1.34487
2.65412,1.10625,1.11567
2.69823,1.10308,1.054
2.69596,1.09094,1.00862
2.82087,1.15934,1.15404
3.0241,1.23729,1.26235
3.29052,1.32796,1.36158
3.55405,1.40047,1.39414
3.94082,1.53391,1.55815
4.37009,1.65377,1.64151
4.8736,1.79639,1.7588
5.48224,1.96424,1.90346
5.57595,1.85235,1.46654
5.60355,1.85682,1.47035
5.21058,1.65647,1.10082
4.85594,1.58703,1.09189
4.43883,1.46742,0.975972
4.07887,1.38999,0.955587
3.89379,1.38651,1.06086
3.78516,1.37659,1.10547
3.74525,1.38277,1.15669
3.71868,1.37864,1.16315
3.98857,1.52238,1.46384
4.42503,1.67186,1.6593
4.7372,1.71688,1.57456
4.62297,1.58677,1.21145
4.23643,1.42354,0.959973
3.93996,1.36997,0.979811
3.71049,1.32544,0.992564
3.52537,1.28575,0.996097
3.23132,1.17329,0.848559
3.26411,1.26627,1.14099
3.18886,1.21813,1.03037
3.03659,1.15423,0.933613
2.7427,1.0264,0.745214
2.57629,1.01179,0.827103
2.43561,0.974462,0.821631
2.42482,1.00566,0.948449
2.39655,0.992177,0.924853
2.35923,0.978104,0.908149
2.50431,1.0685,1.12011
2.38483,0.964072,0.831304
2.38031,0.993376,0.945943
2.4084,1.01033,0.984037
2.37702,0.985221,0.917705
2.43404,1.02553,1.01823
2.5131,1.05532,1.05499
2.68744,1.13102,1.18048
2.7977,1.14873,1.13563
2.72819,1.08365,0.950221
2.55305,1.00141,0.813607
2.30567,0.900726,0.685502
2.26387,0.947548,0.885885
2.29404,0.975097,0.964008
2.31182,0.977475,0.954564
2.22611,0.922491,0.830105
2.17489,0.91592,0.855466
2.11649,0.89491,0.834747
1.98617,0.830534,0.726631
1.83601,0.774041,0.667872
1.68151,0.719021,0.621434
1.70616,0.784486,0.841476
1.73045,0.79026,0.837989
1.81782,0.83649,0.929225
1.87609,0.847753,0.907792
1.96818,0.886694,0.964527
2.17006,0.978022,1.12089
2.44065,1.07803,1.23865
2.36445,0.96987,0.870946
2.32561,0.967188,0.899873
2.40726,1.0233,1.03829
2.44296,1.02298,0.998338
2.45027,1.01807,0.971205
2.42773,1.0034,0.936862
2.31514,0.943612,0.822607
2.22415,0.920857,0.82514
2.09248,0.86596,0.751957
2.19981,0.964749,1.0275
2.29786,0.993226,1.03465
2.41503,1.03436,1.07585
2.58446,1.09871,1.1584
2.74231,1.14347,1.17312
2.74098,1.1047,1.01771
2.62244,1.03847,0.882483
2.59189,1.05213,0.961384
2.31689,0.89384,0.659458
2.35131,0.994345,0.981225
2.36094,0.990804,0.955978
2.32455,0.967375,0.901845
2.3191,0.973826,0.932419
2.23965,0.928646,0.83965
2.2105,0.933259,0.885964
2.3153,1.00034,1.04513
2.56364,1.11066,1.2351
2.59865,1.07058,1.02699
2.62969,1.07914,1.02875
2.72348,1.12278,1.10702
2.87527,1.18173,1.18908
2.94312,1.18162,1.11938
2.9459,1.16677,1.05878
3.0755,1.23529,1.20044
3.09672,1.21517,1.10169
3.20986,1.27012,1.20649
3.32614,1.30365,1.22696
3.32811,1.2767,1.12283
3.40231,1.31549,1.20144
3.28897,1.23711,1.01372
3.06054,1.14108,0.870807
2.92387,1.12497,0.92559
2.68613,1.0252,0.783914
2.65716,1.07246,0.97538
2.52418,1.00407,0.847976
2.32544,0.922177,0.738817
2.12112,0.853975,0.684053
2.00433,0.84291,0.750105
1.80541,0.743526,0.598933
1.72198,0.759431,0.722398
1.62728,0.719294,0.675151
1.72989,0.812284,0.933066
1.7438,0.791318,0.827542
1.79885,0.821714,0.88891
1.88013,0.85523,0.934681
2.09003,0.954569,1.11552
2.33168,1.03779,1.19078
2.60947,1.13094,1.27252
2.90082,1.22057,1.32954
2.72862,1.05724,0.852815
2.74555,1.11062,1.03618
2.69764,1.07991,0.965039
2.63668,1.05799,0.940629
2.63887,1.07474,1.00226
2.69643,1.10587,1.06683
2.84302,1.17101,1.17879
2.91083,1.17214,1.11391
2.97863,1.19221,1.12573
3.11301,1.24717,1.21074
3.1014,1.20848,1.0721
3.04652,1.18202,1.02361
2.89368,1.11169,0.905208
2.75142,1.07164,0.886358
2.85641,1.16507,1.1406
3.04016,1.23751,1.24615
3.1646,1.25922,1.20861
3.52117,1.41389,1.47966
4.09395,1.61512,1.74619
4.54842,1.69957,1.67158
4.88956,1.76105,1.61658
5.26472,1.86168,1.69407
6.01423,2.12389,2.08287
6.24377,2.02276,1.6207
6.50883,2.11017,1.75161
6.60722,2.08041,1.61992
6.34352,1.93275,1.34309
5.8977,1.79611,1.18288
5.22573,1.58625,0.934922
4.8685,1.58946,1.09265
4.35011,1.41728,0.887367
3.98041,1.36122,0.929458
3.53932,1.22073,0.791019
3.31548,1.21627,0.92262
3.31287,1.27169,1.11764
3.48878,1.36385,1.30766
3.49827,1.32583,1.15591
3.62012,1.38745,1.27812
3.57175,1.33229,1.11773
3.57465,1.3464,1.16578
3.39446,1.25009,0.97526
3.03602,1.09735,0.753629
2.76467,1.04062,0.769729
2.71595,1.08526,0.967459
2.64226,1.0564,0.929487
2.54761,1.02176,0.890111
2.33711,0.922093,0.729579
2.14489,0.866,0.703049
1.96474,0.809322,0.670278
1.80769,0.763343,0.65517
1.64059,0.699367,0.593607
1.52574,0.680327,0.631654
1.49517,0.696339,0.724925
1.48982,0.70011,0.747774
1.59335,0.766498,0.90251
1.95053,0.943719,1.25457
2.02164,0.899053,0.954814
2.22065,0.993268,1.1267
2.47457,1.08464,1.22677
3.08255,1.34279,1.67252
3.16908,1.24668,1.16406
3.17743,1.23545,1.10394
3.02996,1.15353,0.936401
3.1298,1.24397,1.18124
3.06585,1.18526,1.01815
3.0172,1.17501,1.0241
3.12171,1.24277,1.18437
3.27599,1.29843,1.25462
3.31231,1.2804,1.15086
3.54918,1.39475,1.37234
3.23264,1.16781,0.82398
3.1573,1.20895,1.02432
3.22546,1.26396,1.16762
3.1159,1.18834,0.986115
3.16705,1.24309,1.14224
2.94932,1.11104,0.857345
2.69358,1.02256,0.768861
2.58672,1.0309,0.886392
2.51829,1.01966,0.909761
2.50315,1.02875,0.959237
2.72496,1.15331,1.23393
3.02271,1.25801,1.35371
3.23435,1.29862,1.30004
3.38503,1.32775,1.26635
3.57178,1.38864,1.32791
3.70066,1.40999,1.29315
3.47072,1.25837,0.944284
3.32052,1.23694,0.988603
3.07124,1.1386,0.854753
2.89261,1.10459,0.881122
2.95559,1.18428,1.11722
3.06954,1.22976,1.18447
3.38104,1.36442,1.41808
3.58928,1.3968,1.34642
3.71285,1.41186,1.28968
3.59354,1.32064,1.05988
3.56147,1.33429,1.13344
3.72546,1.42647,1.33198
3.89734,1.4734,1.35993
3.80653,1.38526,1.11727
3.70187,1.35479,1.09422
3.50756,1.27835,0.984716
3.16739,1.14176,0.796797
3.06043,1.1728,0.977877
3.03557,1.18633,1.04932
2.81561,1.07001,0.828106
2.69594,1.06085,0.896244
2.54115,1.00348,0.830608
2.50733,1.02533,0.941727
2.39788,0.970838,0.843937
2.23456,0.903182,0.75299
2.03898,0.828554,0.671383
1.87137,0.782021,0.660589
1.65935,0.684957,0.53815
1.52155,0.673301,0.607926
1.43655,0.657923,0.641767
1.4071,0.665192,0.701599
1.42214,0.683162,0.757126
1.52047,0.740369,0.879853
1.94584,0.957076,1.33058
2.43744,1.12411,1.47292
2.54991,1.07352,1.09596
2.88446,1.22621,1.37074
3.10421,1.26292,1.28841
3.2671,1.29728,1.26002
3.12067,1.18018,0.952854
2.90383,1.09756,0.849275
2.73515,1.05968,0.858271
2.59233,1.02278,0.853005
2.41776,0.959076,0.784236
2.26946,0.919472,0.777185
2.09832,0.856278,0.712426
1.93198,0.802387,0.676431
1.72074,0.709205,0.560582
1.64244,0.734728,0.71119
1.58353,0.716215,0.707709
1.46864,0.652679,0.599129
1.36109,0.621122,0.587636
1.37909,0.671694,0.759443
1.39413,0.671993,0.745615
1.46817,0.71588,0.838961
1.62665,0.791405,0.971137
1.70243,0.794644,0.889298
1.69505,0.768641,0.791485
1.97979,0.936688,1.17996
2.35719,1.0759,1.33876
2.63951,1.14022,1.28187
2.91215,1.21964,1.3126
3.13714,1.27415,1.29906
3.26912,1.29056,1.2313
3.32323,1.28789,1.16918
3.48058,1.357,1.28892
3.55098,1.35525,1.21904
3.44623,1.28367,1.04867
3.41892,1.29565,1.11371
3.50509,1.34719,1.22868
3.29518,1.21408,0.930376
3.17773,1.20433,0.991127
3.06613,1.1734,0.975807
3.03952,1.18705,1.04842
3.19221,1.27446,1.24085
3.28302,1.28518,1.19621
3.51834,1.38555,1.36594
3.81181,1.47812,1.45667
3.88736,1.44619,1.26893
3.86712,1.41974,1.18999
3.92531,1.455,1.26821
4.08532,1.52138,1.37819
4.29108,1.58477,1.44274
4.8548,1.81115,1.82267
5.49718,1.973,1.92749
5.91839,2.01023,1.76803
5.9341,1.91713,1.47059
5.70265,1.81035,1.29135
5.5041,1.7781,1.29955
5.27303,1.71669,1.24047
4.66955,1.47323,0.880684
4.39036,1.49167,1.07017
4.16059,1.44552,1.07041
4.18045,1.51362,1.27641
4.34213,1.58875,1.41568
4.09348,1.421,1.03238
4.13602,1.50761,1.2889
3.98826,1.42018,1.10226
3.89871,1.4119,1.13997
3.823,1.39487,1.13861
3.88021,1.44292,1.26129
3.85659,1.41614,1.18565
3.92475,1.45728,1.2768
4.03888,1.49804,1.33141
4.28745,1.59464,1.4813
4.28139,1.52943,1.25598
4.09695,1.43975,1.09162
3.83747,1.35208,0.99046
3.65651,1.32315,1.02301
3.60901,1.34366,1.12812
3.81856,1.46259,1.38643
4.04194,1.52342,1.42394
4.07083,1.48413,1.25731
4.18256,1.53548,1.35085
4.1382,1.48481,1.20919
4.30239,1.57972,1.41414
4.37389,1.57323,1.33808
4.51745,1.62843,1.42245
4.21815,1.44018,1.013
3.78715,1.29249,0.847544
3.50865,1.25657,0.914073
3.54349,1.3456,1.18917
3.66089,1.39746,1.27988
3.68214,1.37962,1.19631
3.75342,1.4117,1.25308
3.58947,1.30846,1.0222
3.38388,1.24064,0.952824
3.26497,1.22907,1.00587
3.18883,1.21802,1.03018
2.95382,1.10758,0.843357
2.66937,1.00662,0.736994
2.51073,0.993565,0.820679
2.32997,0.929255,0.758105
2.12661,0.855786,0.685992
1.91591,0.782009,0.623162
1.79675,0.773386,0.698797
1.8259,0.824639,0.869391
1.81893,0.810958,0.822404
1.9319,0.880383,0.981265
2.08795,0.941038,1.05684
2.08918,0.902088,0.891332
2.17864,0.95355,1.00332
2.3892,1.04849,1.16763
2.56793,1.09572,1.16513
2.87337,1.2162,1.33993
2.96765,1.19444,1.14738
3.02293,1.20209,1.12128
3.11691,1.23874,1.17341
2.95282,1.1264,0.90602
2.95691,1.17036,1.06206
2.86872,1.12107,0.959834
2.70609,1.05229,0.858089
2.6694,1.07421,0.970332
2.81064,1.16015,1.16824
2.9569,1.20433,1.19676
3.13731,1.26469,1.2577
3.50222,1.41006,1.48439
3.59272,1.36934,1.2375
3.55093,1.32839,1.12093
3.51502,1.32031,1.12186
3.41779,1.27784,1.05162
3.1729,1.16961,0.878729
3.0697,1.17655,0.983671
3.1453,1.24269,1.16126
3.23887,1.27361,1.19258
3.27427,1.26965,1.14462
3.13093,1.18409,0.958931
2.96347,1.12863,0.905712
2.91244,1.14351,1.00253
2.74235,1.06134,0.858674
2.64818,1.05293,0.910976
2.41764,0.942079,0.72912
2.15915,0.848882,0.637303
2.11517,0.899887,0.853687
2.09793,0.900188,0.874288
2.15067,0.935419,0.959157
2.14697,0.919406,0.898374
2.14317,0.918256,0.897771
2.19717,0.950512,0.969578
2.12457,0.893181,0.820758
2.08244,0.888519,0.844867
2.06788,0.891197,0.870728
1.95943,0.827988,0.743211
1.93126,0.843387,0.827735
1.95952,0.86747,0.8939
2.03247,0.902626,0.956828
1.92132,0.813583,0.729289
1.76529,0.746608,0.640342
1.80764,0.822614,0.882503
1.88829,0.857761,0.935777
2.04394,0.926892,1.04834
2.05087,0.891182,0.889162
2.01172,0.865848,0.831237
1.92951,0.826297,0.765527
1.83679,0.792395,0.732294
1.87371,0.842193,0.887251
1.93043,0.865282,0.918086
1.85958,0.805378,0.759188
1.8556,0.824909,0.836946
1.82776,0.808115,0.801542
1.72915,0.752343,0.695072
1.66778,0.745316,0.728299
1.65202,0.753205,0.776459
1.61177,0.730847,0.734414
1.58643,0.727498,0.748022
1.57923,0.730351,0.767388
1.68309,0.796492,0.921406
1.73846,0.80124,0.874225
1.82131,0.836336,0.924265
1.77205,0.782051,0.761476
1.89907,0.873398,0.991541
2.07367,0.940964,1.07424
2.12342,0.925874,0.950176
2.14809,0.927253,0.928552
2.26532,0.987722,1.04867
2.44433,1.05811,1.14439
2.48155,1.0353,1.00737
2.42842,0.995609,0.906422
2.42552,1.00781,0.956226
2.47804,1.03801,1.02188
2.6706,1.13021,1.19591
2.71024,1.10552,1.0517
2.86412,1.17899,1.18937
3.15692,1.29611,1.36846
3.29125,1.2968,1.23562
3.26362,1.2511,1.08515
3.18054,1.21384,1.02225
3.27535,1.2846,1.2003
3.34767,1.29932,1.19015
3.30881,1.26137,1.08345
3.2292,1.22871,1.03409
3.13775,1.19938,1.00715
2.93533,1.1109,0.868681
2.68252,1.01991,0.769129
2.55391,1.01499,0.858698
2.3848,0.95008,0.782101
2.22911,0.90422,0.760292
2.10196,0.87115,0.760292
2.05191,0.876783,0.830711
1.95573,0.830897,0.756591
1.78783,0.749381,0.6311
1.70065,0.750141,0.710474
1.59667,0.705276,0.655409
1.5574,0.714763,0.728671
1.57304,0.735364,0.794365
1.65235,0.779509,0.885388
1.60029,0.721158,0.712341
1.59096,0.734384,0.769726
1.84392,0.885706,1.12184
1.83783,0.8175,0.827685
1.80402,0.798413,0.789234
1.76095,0.781416,0.769142
1.78326,0.808007,0.849878
1.87506,0.8564,0.945882
2.02109,0.917215,1.03354
2.02598,0.882506,0.881508
2.21756,0.990524,1.11857
2.35711,1.02176,1.08868
3.00443,1.32882,1.7045
3.84364,1.59773,1.97218
4.28169,1.61766,1.60914
4.6627,1.71598,1.62951
4.73694,1.66028,1.37587
4.88522,1.7205,1.47492
4.64991,1.56453,1.12884
4.34379,1.47273,1.04158
3.94926,1.3463,0.90561
3.73003,1.33336,1.00394
3.39991,1.21198,0.852036
3.04247,1.09985,0.755119
2.97281,1.15648,0.995413
2.81613,1.08736,0.886179
2.67093,1.04631,0.86711
2.64368,1.06879,0.97455
2.89648,1.21145,1.29139
3.16181,1.29061,1.34171
3.23416,1.26621,1.16972
3.50503,1.39016,1.39738
3.66297,1.40568,1.31172
3.76942,1.42357,1.28387
4.05381,1.54215,1.48315
4.29601,1.59281,1.47016
4.31587,1.54483,1.28334
3.93848,1.34749,0.910965
3.81571,1.38125,1.09856
3.82897,1.41855,1.21586
3.80589,1.4029,1.17914
3.64664,1.32569,1.03776
3.4658,1.27017,0.988868
3.43661,1.30018,1.11513
3.36992,1.27198,1.0701
3.42623,1.31804,1.18949
3.73059,1.46022,1.45949
3.89953,1.4715,1.35296
3.87056,1.41776,1.18033
3.69687,1.33579,1.03441
3.32678,1.1799,0.804774
2.84466,0.999197,0.604395
2.58739,0.99102,0.743356
2.3696,0.931814,0.731334
2.23942,0.915432,0.789538
2.27789,0.972243,0.970071
2.39782,1.0297,1.07558
2.47071,1.04077,1.04107
2.48076,1.02822,0.979872
2.46831,1.01863,0.955002
2.42087,0.994765,0.91059
2.43623,1.01578,0.976653
2.55583,1.07821,1.10333
2.46581,0.997578,0.877732
2.48483,1.03176,0.989735
2.42882,0.994973,0.903633
2.34193,0.959366,0.854546
2.16397,0.875205,0.720402
2.10061,0.88928,0.828208
1.97618,0.829084,0.730704
1.79732,0.749504,0.622343
1.85946,0.84483,0.91597
1.93061,0.869054,0.933736
1.91492,0.840286,0.834243
1.81428,0.781013,0.71492
1.98406,0.911265,1.05561
2.10981,0.940618,1.02849
2.04568,0.869687,0.811544
1.92345,0.812012,0.719948
1.77399,0.752456,0.651373
1.75341,0.78741,0.799006
1.75858,0.794656,0.823728
1.70748,0.760056,0.744855
1.7309,0.791007,0.840074
1.75512,0.798562,0.843684
1.70162,0.756992,0.7398
1.81639,0.843457,0.962103
1.80622,0.805371,0.81462
1.71972,0.752898,0.706401
1.67046,0.749778,0.742677
1.68337,0.772046,0.816986
1.66185,0.753578,0.768343
1.90589,0.903634,1.12264
2.18442,1.00022,1.20591
2.46935,1.08984,1.25836
2.70691,1.15089,1.24678
2.74348,1.11467,1.05452
2.73032,1.09859,1.00455
2.83,1.15605,1.1311
2.96328,1.20326,1.1855
3.01416,1.19837,1.11543
3.09036,1.22681,1.1524
3.06458,1.19444,1.05313
3.09955,1.21963,1.11578
3.00711,1.16095,0.981838
2.93698,1.14597,0.989527
2.78016,1.07643,0.878754
2.85524,1.15755,1.11156
2.83455,1.12795,1.0166
2.89566,1.16625,1.10534
2.97057,1.19157,1.13113
3.13813,1.26219,1.24608
3.33811,1.32636,1.30602
3.56276,1.39457,1.3606
3.61887,1.36993,1.21495
3.84537,1.47332,1.40419
3.87637,1.4333,1.23078
3.73191,1.35255,1.06375
3.70097,1.37298,1.15748
3.67886,1.36885,1.1605
3.65891,1.36389,1.15907
3.5311,1.30177,1.04459
3.26393,1.19003,0.877627
2.99997,1.1135,0.826951
2.7274,1.02833,0.76084
2.4333,0.928615,0.672043
2.4732,1.03335,1.0092
2.54798,1.06497,1.05705
2.68616,1.12213,1.14434
2.72113,1.10772,1.04921
2.64316,1.05556,0.925542
2.65262,1.08073,1.01192
2.89871,1.21059,1.28513
2.92829,1.16772,1.07985
3.02709,1.21386,1.16331
2.94529,1.14541,0.979805
2.99919,1.19497,1.11634
2.92836,1.14322,0.987032
2.8761,1.13242,0.994761
2.83752,1.12438,1.00041
2.85065,1.14118,1.05174
2.90986,1.16997,1.10595
3.26332,1.3407,1.44255
3.43417,1.34469,1.28899
3.45336,1.31577,1.15772
3.51741,1.34517,1.21032
3.37044,1.2517,0.998819
3.26592,1.233,1.01881
3.4254,1.3424,1.28339
3.43635,1.30906,1.14772
3.83275,1.50942,1.55854
3.9197,1.45573,1.27851
3.91718,1.43741,1.2127
3.96446,1.46266,1.26432
4.0041,1.47096,1.26251
4.19139,1.55584,1.41704
4.09408,1.45934,1.15526
3.88225,1.37632,1.03577
3.83904,1.4075,1.1697
3.76453,1.37922,1.12948
3.81004,1.42118,1.2404
3.79439,1.40146,1.18311
3.38344,1.18489,0.781603
3.19512,1.19098,0.930475
3.02871,1.1482,0.919323
2.76116,1.0399,0.77315
2.56464,0.999672,0.795858
2.31766,0.905087,0.689147
2.23088,0.925073,0.832778
2.19668,0.927516,0.877867
2.24355,0.96342,0.971395
2.18563,0.917143,0.849888
2.16486,0.920835,0.884935
2.36819,1.04025,1.15677
2.71535,1.17843,1.35906
2.98543,1.23992,1.32018
3.00252,1.1863,1.08043
3.24759,1.31172,1.33649
3.44798,1.35665,1.32101
3.2797,1.22017,0.961585
3.11671,1.1749,0.939395
2.97642,1.1396,0.932742
2.9535,1.16269,1.03629
3.10428,1.24865,1.22517
3.06297,1.18996,1.03792
3.102,1.22133,1.11999
3.0677,1.19329,1.04606
2.97071,1.14909,0.971104
2.87567,1.12138,0.954856
2.77409,1.0892,0.929031
2.85761,1.16035,1.12019
3.12766,1.28279,1.34261
3.6037,1.46216,1.60188
3.84209,1.46933,1.40104
3.89013,1.44113,1.24775
3.96057,1.46697,1.28281
4.16702,1.55379,1.42974
4.47367,1.6548,1.5521
4.43229,1.55781,1.24414
4.46573,1.58943,1.32704
4.24502,1.46835,1.08434
4.0511,1.42602,1.08021
3.77396,1.33026,0.96502
3.52527,1.26918,0.942932
3.22692,1.17084,0.843916
2.98494,1.1151,0.842953
2.8763,1.11807,0.941998
2.88542,1.15051,1.05414
2.64896,1.01394,0.776872
2.44618,0.960484,0.763485
2.35736,0.964247,0.856776
2.32483,0.968638,0.906205
2.22596,0.918849,0.816723
2.30854,0.992803,1.02128
2.40573,1.02663,1.05372
2.34337,0.966406,0.879483
2.40338,1.01677,1.0156
2.43979,1.02217,0.998432
2.42064,1.00206,0.938829
2.24584,0.902856,0.743226
2.15745,0.900579,0.814094
2.12764,0.906568,0.867892
2.13796,0.920385,0.911809
2.11372,0.903219,0.869759
2.26027,0.993217,1.0787
2.38179,1.0251,1.0744
2.44757,1.03188,1.02959
2.32865,0.946109,0.81917
2.17839,0.88885,0.75331
2.10946,0.890348,0.82363
2.1641,0.940274,0.964312
2.61428,1.17069,1.45132
2.50124,1.00366,0.863612
2.40296,0.975685,0.856388
2.49322,1.05191,1.06281
2.49954,1.03308,0.979807
2.2989,0.912255,0.729805
2.11875,0.861045,0.709183
1.98507,0.830973,0.726258
1.9564,0.851688,0.833314
1.98024,0.873033,0.893421
2.00407,0.880588,0.897734
2.08859,0.923605,0.980476
2.04271,0.873914,0.83047
1.88899,0.789163,0.67436
1.87449,0.829112,0.832325
2.0108,0.911619,1.02198
2.18848,0.978105,1.09832
2.34569,1.02243,1.10488
2.45822,1.04655,1.07899
2.53025,1.05886,1.05112
2.56829,1.06214,1.02428
2.54525,1.03969,0.959616
2.63936,1.09747,1.09261
2.71157,1.11396,1.08381
2.89218,1.1935,1.21989
2.88676,1.14712,1.04
2.81789,1.11082,0.968208
2.86321,1.15279,1.08461
2.98844,1.20883,1.18205
3.02721,1.19927,1.10632
3.03091,1.19195,1.0747
2.98611,1.16683,1.02189
2.91873,1.14126,0.988659
3.10065,1.25489,1.25421
3.34873,1.34038,1.35266
3.78047,1.50106,1.58121
4.1355,1.57479,1.54518
3.94093,1.39298,1.0429
3.47715,1.19652,0.761094
3.21688,1.1783,0.872072
2.81657,1.017,0.667871
2.55381,0.978223,0.730783
2.39125,0.954888,0.79092
2.30799,0.949981,0.85165
2.48191,1.06837,1.14577
2.57756,1.079,1.08327
2.61735,1.07753,1.03507
2.64709,1.0841,1.03068
2.48097,0.981237,0.806407
2.50185,1.03749,0.994996
2.32128,0.92574,0.755433
2.13301,0.862838,0.703585
2.05538,0.870746,0.803376
1.84165,0.748582,0.588959
1.75022,0.766884,0.720883
1.64452,0.721646,0.666682
1.61324,0.736341,0.751842
1.8546,0.886465,1.11105
2.14369,0.989809,1.21061
2.4459,1.08651,1.27279
2.43715,1.01013,0.95337
2.34238,0.957251,0.84655
2.16185,0.873755,0.717281
2.22865,0.963924,0.99086
2.40009,1.0427,1.12897
2.37925,0.988772,0.929048
2.25264,0.919474,0.794209
2.19401,0.920233,0.852338
2.19026,0.93348,0.908061
2.25118,0.969344,0.987342
2.25594,0.95644,0.929848
2.13139,0.880335,0.767729
2.09409,0.893945,0.85343
2.07815,0.894127,0.871387
2.09682,0.909338,0.912038
2.13685,0.92769,0.942678
2.14114,0.919671,0.905618
2.33045,1.02528,1.13564
2.29935,0.960944,0.902361
2.54415,1.10386,1.22842
2.53028,1.03753,0.966017
2.40985,0.971562,0.835604
2.2388,0.902307,0.746171
2.15266,0.899636,0.815332
2.19809,0.948755,0.961437
2.29578,0.992487,1.0339
2.32145,0.982517,0.964549
2.51363,1.08246,1.16957
2.76392,1.17122,1.26843
3.12438,1.3013,1.42925
3.60206,1.46074,1.60134
4.18596,1.63909,1.76114
4.09414,1.45379,1.1352
4.13588,1.50709,1.28721
4.35082,1.60364,1.46222
4.69805,1.72061,1.61366
4.84619,1.70561,1.45296
4.85423,1.67669,1.35219
4.69296,1.59599,1.201
4.41908,1.49998,1.07694
4.17522,1.44567,1.06175
3.97206,1.40276,1.05954
3.8212,1.37568,1.07643
3.79196,1.39816,1.1737
3.86906,1.44455,1.27629
3.88255,1.43206,1.22107
3.8898,1.4329,1.21828
4.05625,1.51566,1.3809
3.92596,1.4072,1.10275
3.81051,1.38166,1.10366
3.60138,1.3006,0.989166
3.51641,1.30866,1.08002
3.55711,1.35081,1.19659
3.82714,1.47863,1.44126
4.01217,1.50565,1.38368
3.96669,1.43901,1.18016
4.03017,1.48427,1.28887
3.93927,1.42142,1.14129
3.85666,1.40222,1.13833
3.88582,1.43761,1.23798
3.93606,1.45562,1.26193
3.73879,1.34086,1.02016
3.57822,1.30674,1.02623
3.53533,1.32439,1.11976
3.73105,1.43553,1.36146
3.9296,1.48797,1.38724
3.82885,1.38853,1.11139
3.44981,1.21274,0.821635
3.0524,1.09125,0.723269
2.69474,0.993475,0.675876
2.51565,0.989863,0.802159
2.31862,0.920874,0.739319
2.52338,1.08792,1.18451
2.79836,1.18701,1.29833
2.84746,1.14852,1.08446
2.81839,1.12104,1.00575
3.0818,1.26817,1.32966
3.51211,1.42662,1.54693
